OBJECTID_1,OBJECTID_2,RLGIS_ID,Lit,OrgCode,Cmplx_Name,OrgName,Dvsn_Name,Unit_Name,Subunit_Na,StateAbbr,Region,Origin,Loc_Name,SOI_Feat,Obs_Date,Derived,Com_Name,Sci_Name,TSN,Status,Comments,TYPE,LOCATION,TREE_TYPE,SPP,IDENT,IDENTS,DBH,BASAL,SIDE,TOP,CAV_WIDTH,CAV_HEIGHT,CHAMHEIGHT,SNAG,TOT_CHAMB,WALL_THICK,INSID_CHAM,Orig_Date,Distance,RSL_Type,X,Y,COMMENT,CHECKED,CHAM_WDTH,WALL_WIDTH,USE_TREE,COLONY,BAT_SPP,PWTR_DIST,WWTR_DIST,CAVTR_DIST,EDGE_DIST
370,370,{2BF36453-A3EC-4500-92A6-A52FED77B6DC},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR 1,Cavity,3/14/2005,,,,0,,GOOD,WAYPOINT,GTR 1,A,SG,283,3A-1,24,Y,N,N,11,16,76,N,0.00000000000,0.00000000000,0.00000000000,14-March-2005,0.00000006188,NWR,-88.76444582190,33.27442821110,14-March-2005,Y,14.5,5.5,N,ND,,57,57,16,126
371,371,{05045DDA-2980-4F7E-AC72-0A68ABCA73AC},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR 1,Cavity,3/14/2005,,,,0,,,WAYPOINT,GTR 1,P,SG,268,4-1,16,Y,N,N,5,17,36,N,0.00000000000,0.00000000000,0.00000000000,14-March-2005,0.00000005888,NWR,-88.76183871470,33.27326413240,14-March-2005,Y,-,-,N,ND,,20,20,18,138
372,372,{E6C1965C-F08A-4DF0-8CDF-6DE0E032CDC6},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR 1,Cavity,3/14/2005,,,,0,,,WAYPOINT,GTR 1,P,GA,273,4-2,12,Y,N,N,7,24,60,N,0.00000000000,0.00000000000,0.00000000000,14-March-2005,0.00000005651,NWR,-88.76211766450,33.27331777650,14-March-2005,Y,7,3,N,ND,,53,53,11,144
373,373,{BD8BA890-38FD-4E76-87C1-5DAE15929837},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR 1,Cavity,3/14/2005,,,,0,,,WAYPOINT,GTR 1,P,SG,270,4-3,20,Y,N,N,9,24,78,N,0.00000000000,0.00000000000,0.00000000000,14-March-2005,0.00000006392,NWR,-88.76223568170,33.27321048820,14-March-2005,Y,15,4,N,ND,,60,60,15,138
374,374,{0F3D7358-C89F-417B-AFAD-611F81E21A02},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR 1,Cavity,3/14/2005,,,,0,,,WAYPOINT,GTR 1,P,BT,271,4-4,18,Y,N,N,11,31,60,N,0.00000000000,0.00000000000,0.00000000000,14-March-2005,0.00000005432,NWR,-88.76213375770,33.27277060590,14-March-2005,Y,3.5,6,N,ND,,77,77,46,129
375,375,{B26AB2DA-700A-401A-899E-38372A582646},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR 1,Cavity,3/14/2005,,,,0,,,WAYPOINT,GTR 1,P,BT,159,1-1,8,Y,N,N,2,8,0,N,0.00000000000,0.00000000000,0.00000000000,14-March-2005,0.00000005848,NWR,-88.77430562220,33.27382739630,14-March-2005,Y,5,2,N,ND,,43,43,13,30
376,376,{55E8DF55-BD44-45A9-B1D9-011233237064},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR 1,Cavity,3/14/2005,,,,0,,,WAYPOINT,GTR 1,P,SG,163,1-2,12,Y,N,N,3,11,0,N,0.00000000000,0.00000000000,0.00000000000,14-March-2005,0.00000005842,NWR,-88.77440754620,33.27391859140,14-March-2005,Y,5,3,N,ND,,54,54,17,43
377,377,{2021A79A-BE9E-4841-BA9A-7AAB5DBC17E9},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR 1,Cavity,3/14/2005,,,,0,,18FEET TALL - HOLLOW TO BASE,WAYPOINT,GTR 1,P,SG,141,1-3,18,N,Y,Y,0,0,0,Y,0.00000000000,0.00000000000,0.00000000000,14-March-2005,0.00000006210,NWR,-88.77439145290,33.27407415950,14-March-2005,Y,11,2,N,ND,,72,72,17,60
378,378,{BF12274D-B32F-4AB5-A837-2D892FB448D7},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR 1,Cavity,3/14/2005,,,,0,,,WAYPOINT,GTR 1,A,SG,166,1A-1,16,Y,N,N,10,22,72,N,0.00000000000,0.00000000000,0.00000000000,14-March-2005,0.00000005441,NWR,-88.77397302830,33.27453013500,14-March-2005,Y,9.5,4,N,ND,,125,125,52,90
379,379,{2AA374A1-AA1F-4F70-981F-F33EA48C5CCD},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR1,Cavity,2/23/2005,,,,0,,,WAYPOINT,GTR1,P,WLO,303,34-2,14,N,Y,N,0,0,0,N,0.00000000000,0.00000000000,0.00000000000,23-February-2005,0.00000005890,NWR,-88.75876490320,33.28619774430,23-February-2005,Y,-,-,N,ND,,192,130,40,97
380,380,{8C73E708-E2BE-4667-A338-F193FA884A49},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR 1,Cavity,3/9/2005,,,,0,,GOOD,WAYPOINT,GTR 1,A,OCO,346,26A-1,0,Y,Y,N,3,16,0,N,0.00000000000,0.00000000000,0.00000000000,9-March-2005,0.00000005972,NWR,-88.76487497530,33.28337606040,9-March-2005,Y,10,4,N,ND,,614,0,128,725
381,381,{0DAC8289-8ADF-4573-ABAE-52E9EFD99255},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR 1,Cavity,3/9/2005,,,,0,,GOOD,WAYPOINT,GTR 1,A,AB,307,28A-1,32,Y,Y,Y,24,28,96,N,0.00000000000,0.00000000000,0.00000000000,9-March-2005,0.00000005343,NWR,-88.75796024050,33.28375693400,9-March-2005,Y,26,3,N,ND,,260,0,274,145
382,382,{AF2A0DE5-F2F5-44F7-A617-34FD16AEC7E5},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/19/2005,,,,0,,,WAYPOINT,WILD,P,SG,110,110,28,Y,N,N,10,13,36,N,0.00000000000,0.00000000000,0.00000000000,19-July-2005,0.00000005852,NWR,-88.82599715440,33.29113837330,19-July-2005,Y,-,-,N,ND,,52,52,8,71
383,383,{EC24C339-B49B-4038-8E15-FB1534BA291E},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/19/2005,,,,0,,,WAYPOINT,WILD,P,SG,86,86,16,Y,N,N,65,14,24,N,0.00000000000,0.00000000000,0.00000000000,19-July-2005,0.00000005606,NWR,-88.82607762070,33.29112228000,19-July-2005,Y,-,-,N,ND,,53,53,6,71
384,384,{6E12BBF8-27B8-46BE-9E32-AFA94BCCDDFC},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/19/2005,,,,0,,,WAYPOINT,WILD,P,AB,111,111,32,Y,N,N,32,18,144,N,0.00000000000,0.00000000000,0.00000000000,19-July-2005,0.00000006020,NWR,-88.82496182180,33.29099353400,19-July-2005,Y,-,-,N,ND,,94,94,96,46
385,385,{6F67656B-B033-49ED-A0EB-42050EC76B33},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/19/2005,,,,0,,,WAYPOINT,WILD,P,RM,109,109,34,N,Y,N,0,0,0,N,0.00000000000,0.00000000000,0.00000000000,19-July-2005,0.00000005656,NWR,-88.82610980720,33.29367574300,19-July-2005,N,-,-,N,ND,,241,241,29,294
386,386,{23648BC6-23D7-4243-91B9-04637E03BD53},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/19/2005,,,,0,,"> 7 bats, we could hear them, but couldn't see the top (southeastern myotis?)",WAYPOINT,WILD,P,SG,85,85,24,Y,N,N,12,24,200,N,0.00000000000,0.00000000000,0.00000000000,19-July-2005,0.00000005343,NWR,-88.82628146860,33.29618092620,19-July-2005,Y,20,6,Y,Y,BOTH,446,446,8,591
387,387,{A85F24D2-A2A8-441F-B4D8-EB4AF37E2F33},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/19/2005,,,,0,,">4 bats, we could hear them, couldn't see top (possibly southeastern)",WAYPOINT,WILD,P,SG,84,84,20,Y,N,N,18,22,150,N,0.00000000000,0.00000000000,0.00000000000,19-July-2005,0.00000005916,NWR,-88.82659260480,33.29640623180,19-July-2005,Y,-,-,Y,Y,SE,430,430,32,594
388,388,{9640205D-6231-4434-9F86-5AFDBCE6B64C},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/19/2005,,,,0,,,WAYPOINT,WILD,P,AB,87,87,34,Y,Y,Y,24,107,144,N,0.00000000000,0.00000000000,0.00000000000,19-July-2005,0.00000005479,NWR,-88.82621173120,33.29604145140,19-July-2005,Y,17,3,N,ND,,454,454,8,608
389,389,{AFBC41E3-26B9-4146-A54F-3BF0FF8BCCD6},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/19/2005,,,,0,,,WAYPOINT,WILD,P,BT,88,88,24,Y,N,N,13,15,180,N,0.00000000000,0.00000000000,0.00000000000,19-July-2005,0.00000005934,NWR,-88.82566992490,33.29581078140,19-July-2005,Y,17,3,Y,Y,SE,477,477,46,675
390,390,{5DB95EBB-0061-4594-85C1-E4BBD91F993B},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/19/2005,,,,0,,"heard something, but couldn't see into it to see if it was bats or birds",WAYPOINT,WILD,P,BT,127,127,26,N,Y,N,0,0,0,N,0.00000000000,0.00000000000,0.00000000000,19-July-2005,0.00000005410,NWR,-88.82476333830,33.29609509550,19-July-2005,N,17.5,3,N,ND,,449,449,84,756
391,391,{B461C754-7FF6-4470-9A16-6D13A83A5956},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/19/2005,,,,0,,,WAYPOINT,WILD,P,SG,117,117,24,Y,N,N,13,26,120,N,0.00000000000,0.00000000000,0.00000000000,19-July-2005,0.00000005957,NWR,-88.82799271800,33.29879339780,19-July-2005,Y,14.5,6,N,ND,,194,194,15,540
392,392,{78113998-8D66-4709-9843-D6361561D6C5},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/19/2005,,,,0,,,WAYPOINT,WILD,P,SG,126,126,24,Y,N,N,21,25,72,Y,0.00000000000,0.00000000000,0.00000000000,19-July-2005,0.00000005433,NWR,-88.82815365050,33.29870220270,19-July-2005,Y,-,-,N,ND,,201,201,15,525
393,393,{F36AB7EF-EB4E-4EE6-90C1-6D7C1F8C8A96},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,6/15/2005,,,,0,,OPEN ON BOTH SIDES AT BASE,WAYPOINT,WILD,P,SG,63,63,16,Y,N,N,4,30,72,N,0.00000000000,0.00000000000,0.00000000000,15-June-2005,0.00000006232,NWR,-88.81341759420,33.29224880780,15-June-2005,Y,-,-,N,ND,,335,0,25,207
394,394,{FED083D3-214C-4834-915D-27C9555C684D},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,6/15/2005,,,,0,,,WAYPOINT,WILD,P,SG,61,61,28,Y,N,N,12,36,120,N,0.00000000000,0.00000000000,0.00000000000,15-June-2005,0.00000005893,NWR,-88.81324593280,33.29241510480,15-June-2005,Y,13,9,N,ND,,350,0,19,190
395,395,{C991C12D-E8BD-4C74-BAE3-16E7E4E8CB2B},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR1,Cavity,2/23/2005,,,,0,,,WAYPOINT,GTR1,P,RM,354,32-2,8,Y,N,N,3,39,0,N,0.00000000000,0.00000000000,0.00000000000,23-February-2005,0.00000006325,NWR,-88.76531670160,33.28706225370,23-February-2005,N,3,2,N,ND,,222,177,1,146
396,396,{0FBE7058-22E8-4A8B-9122-DB463D05C5D9},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,7/27/2005,,,,0,,,WAYPOINT,WILD,P,UNK,143,143,24,Y,N,N,16,37,72,Y,0.00000000000,0.00000000000,0.00000000000,27-July-2005,0.00000003526,NWR,-88.82967714520,33.29484283920,27-July-2005,Y,-,-,N,ND,,315,315,206,274
397,397,{A456336E-5FFF-4ACC-B371-B0EC4594F0C5},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/8/2006,,,,0,,*GOOD TREE,WAYPOINT,SITE3,P,CBO,422,422,28,N,Y,N,4,22,240,N,0.00000000000,0.00000000000,0.00000000000,8-April-2006,0.00000006037,NWR,-88.72769419390,33.25751420100,8-April-2006,Y,14,11,Y,N,RAF,366,366,31,20
398,398,{E5A6E62D-D72B-4714-A1E5-A917BF26799B},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/8/2006,,,,0,,,WAYPOINT,SITE3,P,GA,411,411,16,Y,N,N,6,10,14,N,0.00000000000,0.00000000000,0.00000000000,8-April-2006,0.00000006084,NWR,-88.73315517150,33.25998183330,8-April-2006,Y,-,-,N,ND,,94,94,22,212
399,399,{87B78CA1-BB10-4B82-94E7-458891741AF2},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/8/2006,,,,0,,,WAYPOINT,SITE3,P,GA,412,412,20,Y,N,N,20,22,26,N,0.00000000000,0.00000000000,0.00000000000,8-April-2006,0.00000006019,NWR,-88.73295132360,33.26008912170,8-April-2006,Y,-,-,N,ND,,101,101,22,223
400,400,{988BC4D4-3475-46D7-B878-1DDD4F5F1419},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/8/2006,,,,0,,OAK?,WAYPOINT,SITE3,P,UNK,413,413,22,N,Y,N,0,0,0,Y,0.00000000000,0.00000000000,0.00000000000,8-April-2006,0.00000006369,NWR,-88.73020474160,33.26002474860,8-April-2006,N,-,-,N,ND,,148,148,57,215
401,401,{641BEBDF-B3FE-40BE-9A84-AC17F432D309},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/8/2006,,,,0,,,WAYPOINT,SITE3,P,GA,414,414,16,Y,N,N,10,63,165,Y,0.00000000000,0.00000000000,0.00000000000,8-April-2006,0.00000006015,NWR,-88.73083774290,33.25989600260,8-April-2006,Y,9.5,2,N,ND,,174,174,57,270
402,402,{85894F58-AC96-4F65-8ED0-58C3B521244D},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/8/2006,,,,0,,MEASURED SIDE CAVITY,WAYPOINT,SITE3,P,GA,415,415,18,Y,Y,N,6,46,92,N,0.00000000000,0.00000000000,0.00000000000,8-April-2006,0.00000005786,NWR,-88.73006526670,33.26031979160,8-April-2006,Y,-,-,N,ND,,112,112,33,207
403,403,{ACABBBA2-7EF8-4518-9099-82A7E41DB64B},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/8/2006,,,,0,,,WAYPOINT,SITE3,P,SG,416,416,18,Y,N,N,8,15,89,N,0.00000000000,0.00000000000,0.00000000000,8-April-2006,0.00000006271,NWR,-88.72905139170,33.26019641000,8-April-2006,Y,9.5,5,N,ND,,117,117,88,104
404,404,{59B5B17E-C220-4A10-A596-82FA22988DBF},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/8/2006,,,,0,,CAN'T LOOK IN,WAYPOINT,SITE3,P,SCO,417,417,30,Y,N,N,4,7,18,N,0.00000000000,0.00000000000,0.00000000000,8-April-2006,0.00000005563,NWR,-88.72838083940,33.25957950200,8-April-2006,N,-,-,N,ND,,144,144,9,54
405,405,{392F4F21-9896-434C-9F6B-C9427E18BF95},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/8/2006,,,,0,,,WAYPOINT,SITE3,P,RM,418,418,8,Y,N,N,12,14,16,N,0.00000000000,0.00000000000,0.00000000000,8-April-2006,0.00000005606,NWR,-88.72830573760,33.25952049340,8-April-2006,Y,-,-,N,ND,,146,146,9,28
406,406,{77EDAEDB-3C50-4703-8FAC-C06ADA25524D},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/8/2006,,,,0,,COULDN'T SEE IN OR MEASURE CHAMHEIGHT,WAYPOINT,SITE3,P,WO,419,419,46,Y,N,N,2,3,0,N,0.00000000000,0.00000000000,0.00000000000,8-April-2006,0.00000005861,NWR,-88.72855786520,33.25953122220,8-April-2006,N,39,5,N,ND,,156,156,1,59
407,407,{014C3308-44BE-4B8F-8C64-DB1272F67592},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/8/2006,,,,0,,,WAYPOINT,SITE3,P,RM,420,420,14,Y,N,N,12,28,60,N,0.00000000000,0.00000000000,0.00000000000,8-April-2006,0.00000005641,NWR,-88.72859541610,33.25950976450,8-April-2006,Y,4,5,N,ND,,156,156,1,60
408,408,{83E51360-574A-4278-B18E-5FBB1988CD53},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/8/2006,,,,0,,"NO CHAMBER, COULDN'T CHECK FOR BATS",WAYPOINT,SITE3,P,RM,421,421,14,Y,N,N,5,85,0,N,0.00000000000,0.00000000000,0.00000000000,8-April-2006,0.00000005331,NWR,-88.72824672900,33.25898941600,8-April-2006,N,-,-,N,ND,,204,204,56,20
409,409,{21700071-68FE-4C0C-8754-36C609393854},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/8/2006,,,,0,,COULDN'T SEE IN,WAYPOINT,SITE3,P,RM,423,423,12,N,Y,N,0,0,0,N,0.00000000000,0.00000000000,0.00000000000,8-April-2006,0.00000005951,NWR,-88.72753326140,33.25724061570,8-April-2006,N,-,-,N,ND,,395,395,27,40
410,410,{33C04C11-32C4-45BE-BDA9-3A4FBAEE3610},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/8/2006,,,,0,,,WAYPOINT,SITE3,P,PNH,424,424,16,Y,N,N,5,9,180,N,0.00000000000,0.00000000000,0.00000000000,8-April-2006,0.00000005467,NWR,-88.72737232880,33.25757857400,8-April-2006,Y,6,6,N,ND,,359,359,26,48
411,411,{810314AA-9AC5-4198-B75A-78AD9E5BC59D},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/8/2006,,,,0,,,WAYPOINT,SITE3,P,GA,425,425,22,N,Y,N,0,0,0,N,0.00000000000,0.00000000000,0.00000000000,8-April-2006,0.00000005962,NWR,-88.72708801470,33.25723525130,8-April-2006,N,-,-,N,ND,,356,356,6,73
412,412,{9331BF41-1851-4636-A139-0313C947132A},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/8/2006,,,,0,,,WAYPOINT,SITE3,P,OCO,426,426,24,Y,N,N,17,37,60,N,0.00000000000,0.00000000000,0.00000000000,8-April-2006,0.00000005511,NWR,-88.72718993860,33.25721379360,8-April-2006,Y,8.5,5,N,ND,,370,370,1,67
413,413,{8D2AD7A4-E959-40D4-ABAE-31E2C2370580},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/8/2006,,,,0,,,WAYPOINT,SITE3,P,WLO,427,427,22,Y,N,N,3,14,100,N,0.00000000000,0.00000000000,0.00000000000,8-April-2006,0.00000005635,NWR,-88.72709337910,33.25746592120,8-April-2006,Y,13.5,4.5,N,ND,,358,358,22,71
414,414,{D822EF61-4BBB-476D-84AD-43BD2EF845D1},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/8/2006,,,,0,,,WAYPOINT,SITE3,P,SH,428,428,16,Y,N,N,7,14,70,N,0.00000000000,0.00000000000,0.00000000000,8-April-2006,0.00000006326,NWR,-88.72720603190,33.25725670890,8-April-2006,Y,6.5,5,N,ND,,370,370,1,67
415,415,{F9FEE88D-6F90-4BC1-893A-E7EA4DA2C972},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/8/2006,,,,0,,,WAYPOINT,SITE3,P,WTO,429,429,10,Y,N,N,7,33,72,N,0.00000000000,0.00000000000,0.00000000000,8-April-2006,0.00000005894,NWR,-88.72660521710,33.25734253960,8-April-2006,Y,5,3,N,ND,,313,313,36,114
416,416,{0B977E29-0ABB-4385-8BAB-77EA035680CA},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/8/2006,,,,0,,"NO CEILING, BROKEN TOP OPEN ALL THE WAY",WAYPOINT,SITE3,P,BG,430,430,26,Y,N,Y,4,7,0,N,0.00000000000,0.00000000000,0.00000000000,8-April-2006,0.00000005709,NWR,-88.72620825010,33.25743909920,8-April-2006,Y,15.5,5,N,ND,,279,279,34,153
417,417,{73005E81-8092-469A-9521-806EC0460F0B},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/9/2006,,,,0,,,WAYPOINT,SITE3,P,OCO,431,431,22,Y,N,N,10,28,151,N,0.00000000000,0.00000000000,0.00000000000,9-April-2006,0.00000005576,NWR,-88.73578910070,33.26756712040,9-April-2006,Y,10.5,4,N,ND,,143,143,4,207
418,418,{6A59AEC4-5DDE-4556-A202-D1B075A1C199},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/9/2006,,,,0,,,WAYPOINT,SITE3,P,SG,432,432,14,Y,N,N,10,18,45,Y,0.00000000000,0.00000000000,0.00000000000,9-April-2006,0.00000005650,NWR,-88.73615924560,33.26729353510,9-April-2006,Y,-,-,N,ND,,185,185,22,167
419,419,{D96F0AA6-3C0C-4E30-8A7D-0036C94485B3},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/9/2006,,,,0,,,WAYPOINT,SITE3,P,SG,461,461,18,Y,N,N,14,19,75,N,0.00000000000,0.00000000000,0.00000000000,9-April-2006,0.00000005691,NWR,-88.73583738050,33.26739545900,9-April-2006,Y,10,3.5,Y,N,SE,159,159,19,195
420,420,{3542FA83-88C2-48EA-A023-94D88F4BF83C},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/9/2006,,,,0,,,WAYPOINT,SITE3,P,OCO,499,499,24,Y,N,N,14,41,121,N,0.00000000000,0.00000000000,0.00000000000,9-April-2006,0.00000005743,NWR,-88.73583738050,33.26754029830,9-April-2006,Y,12.5,4,N,ND,,150,150,9,207
421,421,{DF4E5E48-ADCD-41B9-8BD3-0A0D6AE6EF53},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/9/2006,,,,0,,BEGINING TO OPEN IN BASAL,WAYPOINT,SITE3,P,SG,500,500,16,N,Y,N,0,0,0,N,0.00000000000,0.00000000000,0.00000000000,9-April-2006,0.00000005749,NWR,-88.73598758420,33.26567884530,9-April-2006,N,-,-,N,ND,,139,139,134,135
422,422,{9817DA66-43D2-46E5-8825-0FBC290227AA},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/9/2006,,,,0,,,WAYPOINT,SITE3,P,OCO,474,474,20,Y,N,N,5,11,36,N,0.00000000000,0.00000000000,0.00000000000,9-April-2006,0.00000005672,NWR,-88.73740915500,33.26563056550,9-April-2006,Y,-,-,N,ND,,108,108,120,6
423,423,{F12B3243-C55F-4F59-AD44-0576E0634BC0},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/8/2006,,,,0,,,WAYPOINT,SITE3,P,MNH,519,519,20,Y,N,N,5,44,48,N,0.00000000000,0.00000000000,0.00000000000,8-April-2006,0.00000005580,NWR,-88.73624507630,33.27807601530,8-April-2006,Y,-,-,N,ND,,238,238,59,231
424,424,{8C27D5B5-A025-4738-983D-2F80DCBC09CC},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/8/2006,,,,0,,,WAYPOINT,SITE3,P,SG,520,520,10,Y,Y,N,6,10,137,N,0.00000000000,0.00000000000,0.00000000000,8-April-2006,0.00000005776,NWR,-88.73580519400,33.27835496510,8-April-2006,Y,-,-,N,ND,,190,190,38,208
425,425,{F4F4DCB1-A1B3-4334-92AC-C6D00E9BBFDC},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE3,Cavity,4/8/2006,,,,0,,,WAYPOINT,SITE3,P,SG,521,521,14,Y,N,N,7,9,124,N,0.00000000000,0.00000000000,0.00000000000,8-April-2006,0.00000006214,NWR,-88.73536531170,33.27830132090,8-April-2006,Y,7,3,N,ND,,145,145,38,220
